,IDENTIFIER,LATEST ADMISSION DATE,RACE,GENDER,OFFENSE,Year
2724,ZZSERHRB,03/06/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2725,ZZHZHCEH,03/06/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2726,ZZSRRCHZ,03/06/2018,BLACK,M,OTHERS,2018
2727,ZZSEWEZE,03/06/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2728,ZZSRSBWS,03/06/2018,BLACK,M,OTHERS,2018
2729,ZZECJJCJ,03/06/2018,WHITE,F,OTHERS,2018
2730,ZZHJWLCE,03/06/2018,WHITE,M,OTHERS,2018
2731,ZZRHLESR,03/06/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2732,ZZHBRHEZ,03/06/2018,BLACK,F,OTHERS,2018
2733,ZZSZWHWB,03/06/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
2734,ZZSRSBLL,03/06/2018,WHITE,M,OTHERS,2018
2735,ZZHBZECB,03/06/2018,BLACK,F,OTHERS,2018
2736,ZZHCJSCH,03/06/2018,WHITE,M,OTHERS,2018
2737,ZZSRSBCH,03/06/2018,WHITE,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
2738,ZZHZHJLB,03/06/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2739,ZZZJZZHZ,03/06/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2740,ZZHHWCLZ,03/06/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2741,ZZHCLLJC,03/07/2018,BLACK,F,OTHERS,2018
2742,ZZHBWZSE,03/07/2018,HISPANIC,M,OTHERS,2018
2743,ZZRLEJZE,03/07/2018,BLACK,M,OTHERS,2018
2744,ZZHESEWH,03/07/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2745,ZZRHBCJB,03/07/2018,BLACK,M,OTHERS,2018
2746,ZZSRSBBW,03/07/2018,HISPANIC,M,OTHERS,2018
2747,ZZHLLRLL,03/07/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2748,ZZHLZSZC,03/07/2018,BLACK,M,OTHERS,2018
2749,ZZRHCSSL,03/07/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
2750,ZZRWBSZL,03/07/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2751,ZZRBLHHS,03/07/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2752,ZZSRSBBZ,03/07/2018,BLACK,M,OTHERS,2018
2753,ZZSRSBBL,03/07/2018,WHITE,M,OTHERS,2018
2754,ZZEEHZBH,03/07/2018,BLACK,M,OTHERS,2018
2755,ZZSRSBBC,03/07/2018,HISPANIC,M,OTHERS,2018
2756,ZZHHBSJB,02/06/2018,HISPANIC,M,OTHERS,2018
2757,ZZSZBJJR,03/07/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2758,ZZHHRCSR,03/07/2018,BLACK,M,OTHERS,2018
2759,ZZSRSBBB,03/07/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
2760,ZZSRSBCC,03/07/2018,WHITE,M,OTHERS,2018
2761,ZZEZCCJW,03/07/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2762,ZZSRSBJZ,03/07/2018,HISPANIC,M,OTHERS,2018
2763,ZZSRSBBS,03/07/2018,BLACK,M,OTHERS,2018
2764,ZZHJHLSC,03/07/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
2765,ZZHBWSZS,03/07/2018,WHITE,F,OTHERS,2018
2766,ZZZHBHSH,03/07/2018,BLACK,M,OTHERS,2018
2767,ZZHZZHHB,03/07/2018,BLACK,M,OTHERS,2018
2768,ZZSRSBBH,03/07/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2769,ZZSZHCCW,03/07/2018,BLACK,M,OTHERS,2018
2770,ZZHLZWBJ,03/07/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2771,ZZSRELEZ,03/07/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2772,ZZSEWRCS,03/07/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2773,ZZHSWSJS,03/07/2018,WHITE,F,OTHERS,2018
2774,ZZHHHRSC,03/07/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2775,ZZZCJHHS,03/07/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2776,ZZSZRESZ,03/07/2018,HISPANIC,M,OTHERS,2018
2777,ZZRHEHRC,03/07/2018,BLACK,M,OTHERS,2018
2778,ZZEESHEL,03/07/2018,BLACK,F,OTHERS,2018
2779,ZZSZLCHJ,03/07/2018,WHITE,M,OTHERS,2018
2780,ZZRZSHEZ,03/07/2018,HISPANIC,M,OTHERS,2018
2781,ZZEBBLLW,03/07/2018,WHITE,M,OTHERS,2018
2782,ZZHWJZJR,03/08/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2783,ZZSRSJZR,03/08/2018,WHITE,M,OTHERS,2018
2784,ZZHBRBHH,03/08/2018,HISPANIC,M,OTHERS,2018
2785,ZZREESHJ,03/08/2018,BLACK,M,OTHERS,2018
2786,ZZSREWJE,03/08/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2787,ZZSRSBJB,03/08/2018,WHITE,M,OTHERS,2018
2788,ZZSRSJZW,03/08/2018,HISPANIC,F,OTHERS,2018
2789,ZZHBCWBS,03/08/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2790,ZZSRSJZH,03/08/2018,WHITE,M,OTHERS,2018
2791,ZZHJZRLL,03/08/2018,ASIAN,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2792,ZZSRSJZE,03/08/2018,WHITE,M,OTHERS,2018
2793,ZZSRRJBB,03/08/2018,WHITE,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
2794,ZZHELLHH,03/08/2018,HISPANIC,M,OTHERS,2018
2795,ZZHEBHSZ,03/08/2018,HISPANIC,M,OTHERS,2018
2796,ZZSRSBJR,03/08/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2797,ZZHBELLS,03/08/2018,BLACK,M,OTHERS,2018
2798,ZZSRSBJW,03/08/2018,WHITE,M,OTHERS,2018
2799,ZZSRSJZL,03/08/2018,WHITE,F,OTHERS,2018
2800,ZZZBBZBC,03/08/2018,BLACK,M,OTHERS,2018
2801,ZZHSSEJJ,03/08/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2802,ZZHRRHCS,03/08/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
2803,ZZEZWJER,03/08/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2804,ZZSRSJZZ,03/08/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2805,ZZRZHZEC,03/08/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2806,ZZSRSBJC,03/08/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2807,ZZSRSLRJ,03/08/2018,HISPANIC,M,OTHERS,2018
2808,ZZRLZSSH,03/08/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
2809,ZZHJWELE,03/08/2018,HISPANIC,M,OTHERS,2018
2810,ZZHCSBEW,03/08/2018,WHITE,M,OTHERS,2018
2811,ZZHBEJSL,03/08/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2812,ZZHLCRRR,03/08/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2813,ZZHLHWLR,03/08/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2814,ZZSZRHCL,03/08/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2815,ZZHCWELE,03/08/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2816,ZZRSSWEW,03/09/2018,BLACK,M,OTHERS,2018
2817,ZZHJJEZZ,03/09/2018,BLACK,M,OTHERS,2018
2818,ZZHBJECW,03/09/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2819,ZZSRSJRR,03/09/2018,BLACK,M,OTHERS,2018
2820,ZZSRSWRR,03/09/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2821,ZZHCBWCZ,03/09/2018,BLACK,M,OTHERS,2018
2822,ZZHCEZEJ,03/09/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2823,ZZHJWELE,03/08/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2824,ZZHWSLJW,03/09/2018,BLACK,M,OTHERS,2018
2825,ZZHBJJEC,03/09/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2826,ZZHBWJLB,03/09/2018,BLACK,M,OTHERS,2018
2827,ZZSRSJEH,03/09/2018,BLACK,M,OTHERS,2018
2828,ZZHBCBWZ,03/09/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
2829,ZZHWZBHZ,03/09/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2830,ZZSRSJEZ,03/09/2018,BLACK,M,OTHERS,2018
2831,ZZSELHHL,03/09/2018,WHITE,M,OTHERS,2018
2832,ZZRHBBBZ,03/09/2018,BLACK,M,OTHERS,2018
2833,ZZHJJELW,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2834,ZZSEJRLJ,03/09/2018,BLACK,M,OTHERS,2018
2835,ZZSRHEZL,03/09/2018,ASIAN,M,OTHERS,2018
2836,ZZHEZJWL,03/09/2018,WHITE,F,OTHERS,2018
2837,ZZHSRZWE,03/09/2018,HISPANIC,M,OTHERS,2018
2838,ZZSRSJRZ,03/09/2018,WHITE,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2839,ZZSRSJEL,03/09/2018,HISPANIC,M,OTHERS,2018
2840,ZZRSRBSZ,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2841,ZZSZJBHS,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2842,ZZHLBREH,03/09/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2843,ZZHBLCJJ,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2844,ZZSEJLHC,03/09/2018,WHITE,M,OTHERS,2018
2845,ZZSRSJEJ,03/09/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2846,ZZSRZCES,03/09/2018,BLACK,M,OTHERS,2018
2847,ZZHCWBCH,03/09/2018,HISPANIC,F,OTHERS,2018
2848,ZZHZHRLS,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2849,ZZSRRLLW,03/09/2018,BLACK,M,OTHERS,2018
2850,ZZRHHLER,03/09/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
2851,ZZSRSZHH,03/09/2018,ASIAN,M,OTHERS,2018
2852,ZZSRSJER,03/09/2018,BLACK,M,OTHERS,2018
2853,ZZSZRZZR,03/09/2018,WHITE,M,OTHERS,2018
2854,ZZZBLRRW,03/09/2018,BLACK,M,OTHERS,2018
2855,ZZHZZRRC,03/09/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2856,ZZSRHBHH,03/09/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2857,ZZRRWCEW,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2858,ZZSRSJEW,03/09/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2859,ZZSRSJRE,03/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2860,ZZHCJCLR,03/09/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2861,ZZEZBCHH,03/09/2018,WHITE,M,OTHERS,2018
2862,ZZRRLRSS,03/09/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
2863,ZZHBLRWR,03/09/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2864,ZZHJWSRE,03/09/2018,BLACK,M,OTHERS,2018
2865,ZZSRSJES,03/09/2018,BLACK,M,OTHERS,2018
2866,ZZSRSJRS,03/10/2018,WHITE,M,OTHERS,2018
2867,ZZSRSJRH,03/10/2018,WHITE,M,OTHERS,2018
2868,ZZHZBSCC,03/10/2018,WHITE,F,OTHERS,2018
2869,ZZHRSRHB,03/10/2018,WHITE,M,OTHERS,2018
2870,ZZSEZESJ,03/10/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2871,ZZSRSJRL,03/11/2018,HISPANIC,M,OTHERS,2018
2872,ZZHWZHEL,03/11/2018,WHITE,M,OTHERS,2018
2873,ZZHBLSRW,03/11/2018,WHITE,F,OTHERS,2018
2874,ZZSZZHCE,03/11/2018,WHITE,M,OTHERS,2018
2875,ZZHWLLJC,03/11/2018,WHITE,M,OTHERS,2018
2876,ZZEBLZZJ,03/12/2018,HISPANIC,M,OTHERS,2018
2877,ZZESLSWW,03/12/2018,BLACK,M,OTHERS,2018
2878,ZZHWLSHH,03/12/2018,HISPANIC,M,OTHERS,2018
2879,ZZSRSJWL,03/12/2018,WHITE,F,OTHERS,2018
2880,ZZSZZBEW,03/12/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
2881,ZZHBJWJH,03/12/2018,BLACK,M,OTHERS,2018
2882,ZZSRSJWC,03/12/2018,BLACK,M,OTHERS,2018
2883,ZZEEWCER,03/12/2018,BLACK,M,OTHERS,2018
2884,ZZSRSJSE,03/12/2018,ASIAN,M,"ASSAULT, FIRST DEGREE                 BF",2018
2885,ZZHWEZWR,03/12/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2886,ZZHEEBEC,03/12/2018,HISPANIC,M,OTHERS,2018
2887,ZZSRSJHW,03/12/2018,HISPANIC,M,OTHERS,2018
2888,ZZZJCSZE,03/12/2018,WHITE,M,OTHERS,2018
2889,ZZEJCJHR,03/11/2018,WHITE,M,OTHERS,2018
2890,ZZSRSJSS,03/12/2018,BLACK,M,OTHERS,2018
2891,ZZSRSJSB,03/12/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2892,ZZSEEEBB,03/12/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2893,ZZHCEESR,03/12/2018,WHITE,M,OTHERS,2018
2894,ZZRHHWRH,03/12/2018,WHITE,M,OTHERS,2018
2895,ZZHJJREH,03/12/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2896,ZZHHWLWW,03/12/2018,WHITE,M,OTHERS,2018
2897,ZZSRSBSH,03/12/2018,WHITE,M,OTHERS,2018
2898,ZZSRZWHW,03/12/2018,WHITE,F,"BURGLARY, THIRD DEGREE                DF",2018
2899,ZZSZBHBR,03/12/2018,BLACK,M,OTHERS,2018
2900,ZZSRELEJ,03/12/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2901,ZZHZBSCC,03/10/2018,WHITE,F,OTHERS,2018
2902,ZZRCHLZL,03/12/2018,HISPANIC,M,OTHERS,2018
2903,ZZSRSJSH,03/12/2018,HISPANIC,M,OTHERS,2018
2904,ZZSRSJWW,03/12/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2905,ZZSRSJRS,03/10/2018,WHITE,M,OTHERS,2018
2906,ZZSRSJWS,03/12/2018,WHITE,F,OTHERS,2018
2907,ZZSRHBHH,03/09/2018,HISPANIC,M,OTHERS,2018
2908,ZZEJCJZS,03/12/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2909,ZZHBBECE,03/12/2018,HISPANIC,M,OTHERS,2018
2910,ZZSRSJHE,03/12/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2911,ZZSZCLZW,03/12/2018,WHITE,M,OTHERS,2018
2912,ZZSRSJRH,03/10/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2913,ZZSRSJHB,03/12/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2914,ZZRJSSWS,03/12/2018,BLACK,M,OTHERS,2018
2915,ZZSZJJJZ,03/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2916,ZZSEZSHC,03/12/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
2917,ZZRLWSRC,03/12/2018,HISPANIC,M,OTHERS,2018
2918,ZZSRSJHS,03/12/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2919,ZZHLJCCL,03/12/2018,WHITE,M,OTHERS,2018
2920,ZZRJLJBC,03/12/2018,WHITE,M,OTHERS,2018
2921,ZZEJHSJB,03/12/2018,BLACK,M,OTHERS,2018
2922,ZZSRSJSJ,03/12/2018,BLACK,M,OTHERS,2018
2923,ZZSREZSW,03/12/2018,HISPANIC,M,OTHERS,2018
2924,ZZHBLBLH,03/12/2018,WHITE,M,OTHERS,2018
2925,ZZHZZCRC,03/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2926,ZZRBRHBR,03/12/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2927,ZZRCZERC,03/12/2018,BLACK,M,OTHERS,2018
2928,ZZHWCLEZ,03/12/2018,WHITE,M,OTHERS,2018
2929,ZZHLRBHJ,03/12/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2930,ZZRHRBSB,03/12/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2931,ZZSRSJWB,03/12/2018,BLACK,M,OTHERS,2018
2932,ZZSRSJSZ,03/12/2018,BLACK,M,OTHERS,2018
2933,ZZHRWSLE,03/12/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2934,ZZSRHBEJ,03/12/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2935,ZZRWRJLB,03/12/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
2936,ZZSELZEW,03/12/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2937,ZZSRSJHC,03/12/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2938,ZZSZLJES,03/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2939,ZZHJCWZH,03/12/2018,BLACK,M,OTHERS,2018
2940,ZZSRSJWZ,03/12/2018,BLACK,M,OTHERS,2018
2941,ZZSRSJWE,03/12/2018,BLACK,M,OTHERS,2018
2942,ZZZWZBBZ,03/12/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2943,ZZHZHCLR,03/12/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2944,ZZEJJSWE,03/12/2018,BLACK,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2945,ZZHJBHSR,03/12/2018,WHITE,F,OTHERS,2018
2946,ZZRJBBSB,03/12/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
2947,ZZHJRBBS,03/12/2018,BLACK,M,OTHERS,2018
2948,ZZSRSJSW,03/12/2018,WHITE,M,OTHERS,2018
2949,ZZRWJSLS,03/12/2018,BLACK,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
2950,ZZHCLZZH,03/12/2018,BLACK,M,OTHERS,2018
2951,ZZHBZBHE,03/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2952,ZZSZJEJL,03/12/2018,BLACK,M,OTHERS,2018
2953,ZZRCLWJC,03/12/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2954,ZZSRSJRJ,03/12/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
2955,ZZSRSJSR,03/12/2018,HISPANIC,M,OTHERS,2018
2956,ZZSREEBH,03/12/2018,HISPANIC,M,OTHERS,2018
2957,ZZHSECJR,03/12/2018,WHITE,M,OTHERS,2018
2958,ZZSRSJWR,03/12/2018,BLACK,M,OTHERS,2018
2959,ZZSRSJWH,03/12/2018,HISPANIC,M,OTHERS,2018
2960,ZZSRSCCH,02/28/2018,WHITE,M,OTHERS,2018
2961,ZZSRSJWJ,03/13/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2962,ZZHWBZZL,03/14/2018,BLACK,F,OTHERS,2018
2963,ZZSRRCWB,03/14/2018,BLACK,M,OTHERS,2018
2964,ZZHCHZJB,03/14/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
2965,ZZHZZSCJ,03/14/2018,WHITE,M,OTHERS,2018
2966,ZZHRHZER,03/14/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2967,ZZHRHBLW,03/14/2018,WHITE,M,"ASSAULT, FIRST DEGREE                 BF",2018
2968,ZZSRSJBE,03/14/2018,BLACK,F,OTHERS,2018
2969,ZZHJBRCB,03/14/2018,WHITE,M,OTHERS,2018
2970,ZZSRRJJB,03/14/2018,WHITE,M,OTHERS,2018
2971,ZZHLCHWZ,03/14/2018,BLACK,M,OTHERS,2018
2972,ZZRZCJHR,03/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2973,ZZSZHEES,03/14/2018,WHITE,M,OTHERS,2018
2974,ZZSZJBJS,03/14/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2975,ZZHBJWCR,03/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2976,ZZSRRHHE,03/14/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2977,ZZSRSJCZ,03/14/2018,HISPANIC,M,OTHERS,2018
2978,ZZESSZLS,03/14/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2979,ZZSECCHS,03/14/2018,BLACK,F,OTHERS,2018
2980,ZZSRSJCL,03/14/2018,WHITE,M,OTHERS,2018
2981,ZZSRSJBR,03/14/2018,WHITE,F,OTHERS,2018
2982,ZZHWRCER,03/14/2018,BLACK,M,OTHERS,2018
2983,ZZSRSJBH,03/14/2018,BLACK,F,OTHERS,2018
2984,ZZSRSJLH,03/14/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
2985,ZZHHHJHE,03/14/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2986,ZZRCBSRS,03/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2987,ZZHJSCLC,03/14/2018,BLACK,M,OTHERS,2018
2988,ZZSRSJCH,03/14/2018,HISPANIC,M,OTHERS,2018
2989,ZZHCWHRS,03/14/2018,BLACK,M,OTHERS,2018
2990,ZZHSSRSB,03/14/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2991,ZZSRSJLS,03/14/2018,WHITE,M,OTHERS,2018
2992,ZZSRZJBW,03/14/2018,WHITE,F,OTHERS,2018
2993,ZZHHHERE,03/14/2018,HISPANIC,M,OTHERS,2018
2994,ZZHSZSSB,03/14/2018,BLACK,M,OTHERS,2018
2995,ZZSRSJLE,03/14/2018,HISPANIC,M,OTHERS,2018
2996,ZZSRSJLJ,03/14/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2997,ZZSRSJCJ,03/14/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
2998,ZZRJCSLR,03/14/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2999,ZZHELWLS,03/14/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3000,ZZHHZLSC,03/14/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
3001,ZZSRSHEW,01/26/2018,HISPANIC,M,OTHERS,2018
3002,ZZRSSLJE,03/14/2018,BLACK,M,OTHERS,2018
3003,ZZHEJJSC,03/14/2018,BLACK,M,OTHERS,2018
3004,ZZSRZCRR,03/14/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3005,ZZSRSJLC,03/14/2018,HISPANIC,M,OTHERS,2018
3006,ZZHRWRER,03/14/2018,WHITE,M,OTHERS,2018
3007,ZZHWLSHH,03/12/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3008,ZZRRBZLS,03/14/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
3009,ZZHWBHEW,03/14/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3010,ZZHBBJWS,03/14/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3011,ZZRBCERW,03/14/2018,HISPANIC,M,OTHERS,2018
3012,ZZSRSBRJ,03/05/2018,BLACK,M,OTHERS,2018
3013,ZZSRHSBB,03/14/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
3014,ZZHCHWLE,03/14/2018,HISPANIC,M,OTHERS,2018
3015,ZZSRSJCW,03/14/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
3016,ZZSRSWLE,03/14/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
3017,ZZHJRBZL,03/14/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3018,ZZSRSJBS,03/14/2018,BLACK,F,OTHERS,2018
3019,ZZRBZCEW,03/14/2018,WHITE,M,OTHERS,2018
3020,ZZSRSJSR,03/12/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
3021,ZZSRSJLW,03/14/2018,BLACK,M,OTHERS,2018
3022,ZZEELCJE,03/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3023,ZZHCELSC,03/14/2018,BLACK,M,OTHERS,2018
3024,ZZSRSJCE,03/14/2018,BLACK,M,OTHERS,2018
3025,ZZHJCJZZ,03/14/2018,WHITE,M,OTHERS,2018
3026,ZZSEWJCW,03/14/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3027,ZZHJLCWJ,03/14/2018,WHITE,M,OTHERS,2018
3028,ZZEWCBHE,03/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3029,ZZSRSHCB,03/14/2018,WHITE,F,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
3030,ZZSRSJLL,03/14/2018,BLACK,M,OTHERS,2018
3031,ZZHJHJBS,03/14/2018,WHITE,M,"ROBBERY, FIRST DEGREE                 BF",2018
3032,ZZRBWBJB,03/14/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3033,ZZHRJSHZ,03/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3034,ZZSRSJLR,03/14/2018,WHITE,M,OTHERS,2018
3035,ZZHCCEJE,03/15/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
3036,ZZHBCRWH,03/15/2018,HISPANIC,F,OTHERS,2018
3037,ZZEHSCSB,03/15/2018,BLACK,M,OTHERS,2018
3038,ZZSRSJJJ,03/15/2018,WHITE,M,OTHERS,2018
